lat,lng,Country,Province
22.55237051,114.1221231,China,Guangdong
36.79998761,118.049993,China,Shandong
36.05602785,103.7920003,China,Gansu
22.81998822,108.3200443,China,Guangxi
26.58004295,106.7200386,China,Guizhou
29.56497703,106.5949816,China,Chongqing
26.07999595,119.3000459,China,Fujian
23.1449813,113.3250101,China,Guangdong
23.0488889,113.7447222,China,Guangdong
34.27502545,108.8949963,China,Shaanxi
37.87501243,112.5450577,China,Shanxi
30.58003135,114.270017,China,Hubei
28.19996991,112.969993,China,Hunan
25.06998008,102.6799751,China,Yunnan
34.75499615,113.6650927,China,Henan
41.80497927,123.4499735,China,Liaoning
36.67498232,116.9950187,China,Shandong
39.13002626,117.2000191,China,Tianjin
28.67999229,115.8799963,China,Jiangxi
32.05001914,118.7799743,China,Jiangsu
30.24997398,120.1700187,China,Zhejiang
43.86500856,125.3399873,China,Jilin
40.65220725,109.8220198,China,Nei Mongol
45.74998395,126.6499849,China,Heilongjiang
43.80501223,87.57500565,China,Xinjiang Uygur
30.67000002,104.0700195,China,Sichuan
39.92889223,116.3882857,China,Beijing
31.21645245,121.4365047,China,Shanghai
5.346999095,-72.4059986,Colombia,Casanare
12.56213711,-81.69032658,Colombia,
5.716613585,-75.31662785,Colombia,Antioquia
5.719998392,-72.94000289,Colombia,Boyacá
7.089992288,-73.84999903,Colombia,Santander
4.310006937,-74.80999211,Colombia,Cundinamarca
2.690002461,-75.33001205,Colombia,Huila
1.089996764,-77.61994979,Colombia,Nariño
1.149993102,-76.62998438,Colombia,Putumayo
4.749980081,-75.91002832,Colombia,Valle del Cauca
10.92001691,-74.76999455,Colombia,Atlántico
10.63998232,-74.91998539,Colombia,Atlántico
10.26003135,-75.34998499,Colombia,Bolívar
9.229990864,-74.74002222,Colombia,Bolívar
10.47999208,-73.25000981,Colombia,Cesar
2.569983947,-72.63999536,Colombia,Meta
4.089994526,-72.96002751,Colombia,Meta
7.030590229,-75.5904871,Colombia,Antioquia
6.480442931,-74.42001591,Colombia,Antioquia
8.100369892,-76.73997766,Colombia,Antioquia
5.550448017,-73.37002832,Colombia,Boyacá
5.620392068,-73.81994918,Colombia,Boyacá
5.830456766,-73.02004968,Colombia,Boyacá
8.330407531,-75.15002303,Colombia,Córdoba
9.241850605,-75.81600305,Colombia,Córdoba
6.460340799,-73.26998275,Colombia,Santander
11.5403408,-72.90997888,Colombia,La Guajira
4.534282653,-75.68112757,Colombia,Quindío
4.81038983,-75.67999068,Colombia,Risaralda
5.190340799,-74.74999577,Colombia,Tolima
2.070376199,-74.64002832,Colombia,Caquetá
1.610404275,-75.61999435,Colombia,Caquetá
2.560397968,-77.85998682,Colombia,Cauca
2.931047179,-75.33024459,Colombia,Huila
2.210393493,-75.64996668,Colombia,Huila
0.830374368,-77.64999964,Colombia,Nariño
3.872402425,-77.05045329,Colombia,Valle del Cauca
4.090382099,-76.21001001,Colombia,Valle del Cauca
9.720374368,-75.12999841,Colombia,Bolívar
7.121747456,-77.75640141,Colombia,Chocó
5.685180092,-77.27454844,Colombia,Chocó
5.690413634,-76.66000838,Colombia,Chocó
9.000340799,-73.98001693,Colombia,Magdalena
11.01039899,-74.25000045,Colombia,Magdalena
9.290426452,-75.37995732,Colombia,Sucre
9.535837829,-75.57203862,Colombia,Sucre
7.090664082,-70.76163456,Colombia,Arauca
6.460340799,-71.74002446,Colombia,Arauca
7.390387389,-72.66001998,Colombia,Norte de Santander
8.240413024,-73.3500037,Colombia,Norte de Santander
4.794551004,-71.34002303,Colombia,Casanare
3.854039936,-67.90609827,Colombia,Guainía
3.690406513,-73.68998295,Colombia,Meta
6.185034606,-67.49302271,Colombia,Vichada
6.329986998,-75.5699974,Colombia,Antioquia
8.757539082,-75.8900037,Colombia,Córdoba
7.1300932,-73.12588302,Colombia,Santander
4.438913797,-75.2322144,Colombia,Tolima
2.419993102,-76.61001144,Colombia,Cauca
11.24720624,-74.20165715,Colombia,Magdalena
7.920019144,-72.51997685,Colombia,Norte de Santander
4.153323994,-73.63499923,Colombia,Meta
1.809978657,-78.80998051,Colombia,Nariño
5.059986998,-75.52000045,Colombia,Caldas
1.21360679,-77.28110742,Colombia,Nariño
10.95998863,-74.79996688,Colombia,Atlántico
10.39973859,-75.51439356,Colombia,Bolívar
1.198310566,-70.17360844,Colombia,Vaupés
-4.220015036,-69.93997929,Colombia,Amazonas
6.275003274,-75.57501001,Colombia,Antioquia
3.399959126,-76.49996647,Colombia,Valle del Cauca
4.596423563,-74.08334396,Colombia,Bogota
-11.7041577,43.2402441,Comoros,
-4.164002942,13.55400049,Congo (Brazzaville),Bouenza
-4.355999897,14.76199861,Congo (Brazzaville),Pool
-0.879598776,14.82001501,Congo (Brazzaville),Cuvette-Ouest
1.640376606,18.04002519,Congo (Brazzaville),Likouala
1.640376606,14.58002966,Congo (Brazzaville),Sangha
2.033737609,15.21668331,Congo (Brazzaville),Sangha
-0.47962319,15.91999955,Congo (Brazzaville),Cuvette
-0.009574362,15.64001664,Congo (Brazzaville),Cuvette
-3.689608135,13.35002722,Congo (Brazzaville),Lékoumou
-2.939628073,12.71998816,Congo (Brazzaville),Niari
-4.179604066,12.67001705,Congo (Brazzaville),Niari
-1.879486065,15.85002966,Congo (Brazzaville),Plateaux
-2.539600811,14.74999345,Congo (Brazzaville),Plateaux
1.609990864,16.05001745,Congo (Brazzaville),Sangha
-4.180017478,13.28000565,Congo (Brazzaville),Bouenza
-4.770007305,11.88003943,Congo (Brazzaville),Kouilou
-4.259185772,15.28468949,Congo (Brazzaville),Pool
-0.756998889,28.52800254,Congo (Kinshasa),Nord-Kivu
4.330341613,18.61502885,Congo (Kinshasa),Équateur
3.660434183,18.61998979,Congo (Kinshasa),Équateur
1.510358703,21.05002234,Congo (Kinshasa),Équateur
-1.182939434,23.26657955,Congo (Kinshasa),Équateur
2.383406188,20.41998328,Congo (Kinshasa),Équateur
1.233708922,19.80002112,Congo (Kinshasa),Équateur
-0.219587383,20.8600081,Congo (Kinshasa),Équateur
4.290369892,21.01994665,Congo (Kinshasa),Équateur
3.340376199,20.86998165,Congo (Kinshasa),Équateur
4.190375996,19.88001623,Congo (Kinshasa),Équateur
0.77037803,24.43002274,Congo (Kinshasa),Orientale
2.740464497,23.7799849,Congo (Kinshasa),Orientale
1.9504352,30.0332983,Congo (Kinshasa),Orientale
1.083847269,27.26659379,Congo (Kinshasa),Orientale
1.560407327,30.24000403,Congo (Kinshasa),Orientale
2.140423603,27.98996049,Congo (Kinshasa),Orientale
1.240426858,23.59002234,Congo (Kinshasa),Orientale
-4.829590231,16.89993974,Congo (Kinshasa),Bandundu
-2.159520651,16.23998002,Congo (Kinshasa),Bandundu
-7.282928855,19.00001827,Congo (Kinshasa),Bandundu
-4.549607321,18.59999101,Congo (Kinshasa),Bandundu
-5.582929261,16.51665564,Congo (Kinshasa),Bandundu
-4.039612611,19.53001176,Congo (Kinshasa),Bandundu
-6.479618715,16.82996985,Congo (Kinshasa),Bandundu
-3.01962319,16.92004187,Congo (Kinshasa),Bandundu
-6.509539369,22.87001461,Congo (Kinshasa),Kasaï-Occidental
-4.839615459,21.5699906,Congo (Kinshasa),Kasaï-Occidental
-5.349506817,21.41000036,Congo (Kinshasa),Kasaï-Occidental
-5.509600404,22.25997432,Congo (Kinshasa),Kasaï-Occidental
-4.319595521,20.60999752,Congo (Kinshasa),Kasaï-Occidental
-5.922908509,12.35499752,Congo (Kinshasa),Bas-Congo
-5.549597963,14.43332027,Congo (Kinshasa),Bas-Congo
-4.579579652,15.17999304,Congo (Kinshasa),Bas-Congo
-5.249616273,14.86001257,Congo (Kinshasa),Bas-Congo
-4.969581687,12.93000118,Congo (Kinshasa),Bas-Congo
-3.038226706,28.43251745,Congo (Kinshasa),Sud-Kivu
-3.599536114,26.67004106,Congo (Kinshasa),Maniema
-2.509576804,26.43000403,Congo (Kinshasa),Maniema
-0.732889385,26.583328,Congo (Kinshasa),Maniema
-6.129614239,24.47999385,Congo (Kinshasa),Kasaï-Oriental
-5.389556052,25.74999385,Congo (Kinshasa),Kasaï-Oriental
-4.969581687,23.4300321,Congo (Kinshasa),Kasaï-Oriental
-6.739602845,23.96002559,Congo (Kinshasa),Kasaï-Oriental
-3.489620342,23.42000688,Congo (Kinshasa),Kasaï-Oriental
-10.69961953,22.33330318,Congo (Kinshasa),Katanga
-5.949573549,28.0166772,Congo (Kinshasa),Katanga
-10.36620319,23.44997921,Congo (Kinshasa),Katanga
-8.699586569,28.69999467,Congo (Kinshasa),Katanga
-7.059583314,29.71998409,Congo (Kinshasa),Katanga
-9.20958128,25.8400142,Congo (Kinshasa),Katanga
-7.569629701,24.17003861,Congo (Kinshasa),Katanga
-11.75960651,27.25000565,Congo (Kinshasa),Katanga
-10.86958331,26.60001949,Congo (Kinshasa),Katanga
-5.379479147,26.9799963,Congo (Kinshasa),Katanga
-6.049619121,26.91002641,Congo (Kinshasa),Katanga
0.490446797,29.45002641,Congo (Kinshasa),Nord-Kivu
2.140010192,21.50999426,Congo (Kinshasa),Équateur
3.260019347,19.76999711,Congo (Kinshasa),Équateur
2.819994526,24.74002966,Congo (Kinshasa),Orientale
3.040006937,29.52996985,Congo (Kinshasa),Orientale
2.75997235,27.62000891,Congo (Kinshasa),Orientale
3.809959939,23.67001745,Congo (Kinshasa),Orientale
-1.939999167,18.28001054,Congo (Kinshasa),Bandundu
-6.409958884,20.77003943,Congo (Kinshasa),Kasaï-Occidental
-5.829994284,13.04999385,Congo (Kinshasa),Bas-Congo
-2.509990215,28.8400378,Congo (Kinshasa),Sud-Kivu
-3.369989401,29.14001949,Congo (Kinshasa),Sud-Kivu
-2.963915996,25.90998409,Congo (Kinshasa),Maniema
-7.000000388,23.44000565,Congo (Kinshasa),Kasaï-Oriental
-10.9700423,26.7800085,Congo (Kinshasa),Katanga
-7.300033754,27.44999345,Congo (Kinshasa),Katanga
-8.730023988,25.00998734,Congo (Kinshasa),Katanga
0.040035013,18.26001176,Congo (Kinshasa),Équateur
0.520005716,25.22000036,Congo (Kinshasa),Orientale
-3.309993063,17.37996212,Congo (Kinshasa),Bandundu
-5.890042299,22.40001745,Congo (Kinshasa),Kasaï-Occidental
-4.450026836,26.66001583,Congo (Kinshasa),Maniema
-6.150026429,23.59999589,Congo (Kinshasa),Kasaï-Oriental
-5.933295472,29.20001583,Congo (Kinshasa),Katanga
0.130003681,29.28001094,Congo (Kinshasa),Nord-Kivu
-1.678799101,29.2217868,Congo (Kinshasa),Nord-Kivu
2.189981302,22.45996212,Congo (Kinshasa),Équateur
-5.030043112,18.85000159,Congo (Kinshasa),Bandundu
-5.816610088,13.45002112,Congo (Kinshasa),Bas-Congo
-10.71672443,25.47243974,Congo (Kinshasa),Katanga
-11.6800248,27.48001745,Congo (Kinshasa),Katanga
-4.329724102,15.31497188,Congo (Kinshasa),Kinshasa City
-21.25003497,-159.7500013,Cook Islands,
9.991997986,-84.12000251,Costa Rica,Heredia
9.86997764,-83.92997807,Costa Rica,Cartago
8.650026264,-83.149974,Costa Rica,Puntarenas
10.02002016,-84.23003727,Costa Rica,Alajuela
10.42999514,-85.10001001,Costa Rica,Guanacaste
9.520386575,-82.61998051,Costa Rica,Limón
9.970164098,-84.83358954,Costa Rica,Puntarenas
8.960369079,-83.53000248,Costa Rica,Puntarenas
10.33049217,-84.43997278,Costa Rica,Alajuela
10.63375531,-85.433323,Costa Rica,Guanacaste
11.07042116,-85.6300035,Costa Rica,Guanacaste
10.00002138,-83.03334029,Costa Rica,Limón
9.93501243,-84.08405135,Costa Rica,San José
43.7272222,15.9058333,Croatia,Šibensko-Kninska
45.48720929,15.54777421,Croatia,Karlovacka
45.32998374,14.45001176,Croatia,Primorsko-Goranska
45.16027834,18.01558223,Croatia,Brodsko-Posavska
42.66094769,18.09139156,Croatia,Dubrovacko-Neretvanska
43.52040428,16.46999182,Croatia,Splitsko-Dalmatinska
44.12013511,15.26226192,Croatia,Zadarska
44.86871991,13.84808467,Croatia,Istarska
45.55038373,18.6800378,Croatia,Osjecko-Baranjska
45.80000673,15.99999467,Croatia,Grad Zagreb
21.83999636,-78.76194727,Cuba,Ciego de Ávila
20.21722719,-75.99880843,Cuba,Santiago de Cuba
22.89112083,-82.4990835,Cuba,La Habana
22.8361371,-82.02802698,Cuba,La Habana
22.5157949,-79.47223983,Cuba,Villa Clara
22.31580711,-79.65548446,Cuba,Villa Clara
22.14444806,-80.44029444,Cuba,Cienfuegos
21.88371462,-82.79999536,Cuba,Isla de la Juventud
21.93014589,-79.44250004,Cuba,Sancti Spíritus
22.10985069,-78.62748519,Cuba,Ciego de Ávila
21.5456474,-77.26444177,Cuba,Camagüey
20.34375694,-77.11664718,Cuba,Granma
20.37954287,-76.64329106,Cuba,Granma
20.96291811,-75.71859298,Cuba,Holguín
20.96012758,-76.95438318,Cuba,Las Tunas
22.81339947,-82.76188399,Cuba,La Habana
23.04152508,-81.577486,Cuba,Matanzas
22.71958091,-80.90579574,Cuba,Matanzas
22.80903282,-80.07109216,Cuba,Villa Clara
22.41750633,-83.69808008,Cuba,Pinar del Río
21.38082542,-77.91693425,Cuba,Camagüey
20.1452936,-75.20614364,Cuba,Guantánamo
20.88723798,-76.26305587,Cuba,Holguín
22.40001385,-79.9666541,Cuba,Villa Clara
20.0250167,-75.82132573,Cuba,Santiago de Cuba
23.13195884,-82.36418217,Cuba,Ciudad de la Habana
12.20042971,-69.01998377,Curacao,
34.9170031,33.63599757,Cyprus,Larnaca
34.75591516,32.42245666,Cyprus,Paphos
34.67541445,33.0333219,Cyprus,Limassol
35.16667645,33.36663489,Cyprus,
50.66299816,14.08100455,Czech Republic,Liberecký
50.20599617,15.81200153,Czech Republic,Královéhradecký
48.98001935,14.46003699,Czech Republic,Jihoceský
50.79995994,15.07999914,Czech Republic,Liberecký
49.63003135,17.24999589,Czech Republic,Moravskoslezský
49.74043805,13.36000077,Czech Republic,Karlovarský
49.40038129,15.58332759,Czech Republic,Kraj Vysocina
49.2304175,17.65002315,Czech Republic,Kraj Vysocina
49.20039349,16.60998328,Czech Republic,Kraj Vysocina
50.04041974,15.76000932,Czech Republic,Královéhradecký
49.83035504,18.24998653,Czech Republic,Moravskoslezský
50.08333701,14.46597978,Czech Republic,Prague
55.70900103,9.534996498,Denmark,Syddanmark
55.93329907,12.31669854,Denmark,Hovedstaden
55.43299811,11.5667016,Denmark,Sjaælland
56.43333701,9.399984089,Denmark,Midtjylland
55.64997398,12.08333451,Denmark,Sjaælland
55.07042279,10.61665401,Denmark,Syddanmark
55.40037681,10.38333492,Denmark,Syddanmark
55.46703941,8.450016234,Denmark,Syddanmark
57.43368939,10.53329993,Denmark,Nordjylland
57.03371381,9.916593382,Denmark,Nordjylland
56.157204,10.21068396,Denmark,Midtjylland
55.67856419,12.56348575,Denmark,Hovedstaden
11.10400201,42.37200058,Djibouti,Dikhil
11.78330399,42.9000035,Djibouti,Tadjourah
11.15622988,42.71252437,Djibouti,Ali Sabieh
11.97344098,43.28556433,Djibouti,Obock
11.59501446,43.14800167,Djibouti,Djibouti
15.30101564,-61.38701298,Dominica,Saint George
19.50499807,-71.34498854,Dominican Republic,Santiago Rodríguez
19.55199609,-71.07499748,Dominican Republic,Valverde
19.05900306,-70.1520026,Dominican Republic,Sánchez Ramírez
19.7902171,-70.69024747,Dominican Republic,Puerto Plata
19.548,-71.70499757,Dominican Republic,Dajabón
19.39699814,-70.52300059,Dominican Republic,Espaillat
19.38300302,-70.4167015,Dominican Republic,Hermanas
18.49300212,-71.85099553,Dominican Republic,Independencia
18.875997,-71.70699546,Dominican Republic,Elias Pina
18.03799801,-71.74099755,Dominican Republic,Pedernales
18.45399613,-70.7290016,Dominican Republic,Azua
18.94200314,-70.40899757,Dominican Republic,Monseñor Nouel
18.279999,-70.33100347,Dominican Republic,Peravia
18.76400114,-69.25699747,Dominican Republic,Hato Mayor
18.80700306,-69.78400153,Dominican Republic,Monte Plata
19.37600108,-69.84700149,Dominican Republic,María Trinidad Sánchez
19.21200313,-69.3320036,Dominican Republic,Samaná
18.4159981,-70.10900052,Dominican Republic,San Cristóbal
18.76400114,-69.03500346,Dominican Republic,El Seybo
18.61599603,-68.70799749,Dominican Republic,La Altagracia
18.46661053,-71.41663334,Dominican Republic,Bahoruco
19.2165906,-70.51658492,Dominican Republic,La Vega
19.29999636,-70.25001205,Dominican Republic,Duarte
18.4503583,-69.29996668,Dominican Republic,San Pedro de Macorís
19.86699017,-71.65002995,Dominican Republic,Monte Cristi
18.20037355,-71.099986,Dominican Republic,Barahona
18.71700869,-68.44996688,Dominican Republic,La Altagracia
18.41700116,-68.96660201,Dominican Republic,La Romana
18.80700306,-71.22899657,Dominican Republic,San Juan
19.50000999,-70.67001225,Dominican Republic,Santiago
18.47007285,-69.90008508,Dominican Republic,Distrito Nacional
-8.559388409,125.5794559,East Timor,Dili
-1.483002014,-77.98699756,Ecuador,Pastaza
0.821997038,-77.73200048,Ecuador,Carchi
-3.670022767,-79.64998092,Ecuador,El Oro
-0.933342266,-91.01665145,Ecuador,Galápagos
-0.900010967,-89.5999679,Ecuador,Galápagos
-1.60999347,-79.01001998,Ecuador,Bolivar
-2.740002015,-78.84003036,Ecuador,Cañar
-2.200034974,-80.98000309,Ecuador,Guayas
-2.18995807,-78.84997807,Ecuador,Chimborazo
-0.31002114,-78.4599502,Ecuador,Pichincha
0.609974384,-80.02001001,Ecuador,Esmeraldas
0.609974384,-77.84003972,Ecuador,Carchi
-4.379591859,-79.94998845,Ecuador,Loja
-4.069584942,-78.96999658,Ecuador,Zamora Chinchipe
-0.929569886,-78.60996688,Ecuador,Cotopaxi
-2.179622784,-79.59998397,Ecuador,Guayas
-1.7995943,-79.54001347,Ecuador,Los Rios
-0.689584535,-80.09000574,Ecuador,Manabi
-1.349595928,-80.58000167,Ecuador,Manabi
-2.854310284,-77.93633875,Ecuador,Morona Santiago
-2.309589011,-78.11999679,Ecuador,Morona Santiago
0.050370299,-78.15999435,Ecuador,Pichincha
-1.269600811,-78.61999211,Ecuador,Napo
-0.979592673,-77.80998987,Ecuador,Tungurahua
1.267103808,-78.98549846,Ecuador,Esmeraldas
1.270399189,-78.86005497,Ecuador,Esmeraldas
0.930419941,-79.6699797,Ecuador,Esmeraldas
0.360377216,-78.12999618,Ecuador,Imbabura
-1.060001201,-80.45998316,Ecuador,Manabi
-3.260021953,-79.95998784,Ecuador,El Oro
-3.990003236,-79.21000777,Ecuador,Loja
-0.980006084,-80.72996668,Ecuador,Manabi
-1.670041485,-78.65004195,Ecuador,Chimborazo
-2.89999225,-78.99999475,Ecuador,Azuay
-0.533315004,-90.34999964,Ecuador,Galápagos
-0.214988181,-78.50005111,Ecuador,Pichincha
-2.220033754,-79.92004195,Ecuador,Guayas
30.59199913,30.89999749,Egypt,Al Minufiyah
30.46666512,31.18333563,Egypt,Al Qalyubiyah
30.58333209,31.5166596,Egypt,Ash Sharqiyah
31.109004,30.93599763,Egypt,Kafr ash Shaykh
30.79043194,31.00000932,Egypt,Al Gharbiyah
30.5903408,32.25998409,Egypt,Al Isma`iliyah
31.05044191,31.3800378,Egypt,Ad Daqahliyah
31.42039349,31.82001094,Egypt,Dumyat
31.3504236,27.23000688,Egypt,Matruh
30.81707115,28.94995357,Egypt,Matruh
31.03377626,28.4332926,Egypt,Matruh
31.56697369,25.15003048,Egypt,Matruh
31.05044191,30.47001583,Egypt,Al Buhayrah
28.30042889,30.71000118,Egypt,Al Minya
27.73041201,30.83996741,Egypt,Al Minya
28.49039146,30.80999508,Egypt,Al Minya
29.08038129,31.09002966,Egypt,Bani Suwayf
31.46039105,30.39002071,Egypt,Kafr ash Shaykh
27.067145,27.96655106,Egypt,Al Wadi at Jadid
25.70043256,28.88329097,Egypt,Al Wadi at Jadid
25.2904059,32.54994055,Egypt,Qina
26.15045677,32.72000769,Egypt,Qina
26.33036826,31.88000728,Egypt,Suhaj
26.55040651,31.70001827,Egypt,Suhaj
23.94599184,35.48418005,Egypt,Al Bahr al Ahmar
26.73372866,33.93331864,Egypt,Al Bahr al Ahmar
28.239389,33.61479726,Egypt,Janub Sina'
31.12488181,33.80056189,Egypt,Shamal Sina'
30.00998863,31.19002356,Egypt,Al Jizah
29.20001223,25.51667476,Egypt,Matruh
28.09000246,30.74999874,Egypt,Al Minya
24.46999086,32.95001949,Egypt,Aswan
25.44000917,30.55001094,Egypt,Al Wadi at Jadid
27.23000327,33.83001745,Egypt,Al Bahr al Ahmar
30.00497601,32.54994055,Egypt,As Suways
31.25998985,32.2900081,Egypt,Bur Sa`id
29.31003135,30.83996741,Egypt,Al Fayyum
24.08750775,32.8989115,Egypt,Aswan
27.18997988,31.17994665,Egypt,Asyut
25.70001914,32.6500378,Egypt,Qina
31.20001935,29.94999589,Egypt,Al Iskandariyah
30.04996035,31.24996822,Egypt,Al Qahirah
13.91900399,-89.84500155,El Salvador,Ahuachapán
13.71670204,-88.9333016,El Salvador,Cuscatlán
13.67399699,-89.28999848,El Salvador,La Libertad
13.508001,-88.86799761,El Salvador,La Paz
13.33199704,-87.83900052,El Salvador,La Unión
13.69999812,-88.10000052,El Salvador,Morazán
13.64100303,-88.78499961,El Salvador,San Vicente
13.3460011,-88.43200162,El Salvador,Usulután
14.07200406,-89.09399649,El Salvador,Chalatenango
13.88004295,-88.63000126,El Salvador,Cabañas
13.7199752,-89.7299858,El Salvador,Sonsonate
13.48334881,-88.18333602,El Salvador,San Miguel
13.9946096,-89.55976363,El Salvador,Santa Ana
13.71000165,-89.20304122,El Salvador,San Salvador
1.449999085,10.56670255,Equatorial Guinea,Centro Sur
3.449997026,8.550000525,Equatorial Guinea,Bioko Sur
1.116403421,9.418587604,Equatorial Guinea,Litoral
1.633684508,11.31655961,Equatorial Guinea,Wele-Nzás
1.870000833,9.769987344,Equatorial Guinea,Litoral
3.750015278,8.783277546,Equatorial Guinea,Bioko Norte
15.11038129,36.65749345,Eritrea,Gash Barka
15.54903668,37.88666907,Eritrea,Gash Barka
15.61011822,39.45003617,Eritrea,Debub
15.68039817,38.44999385,Eritrea,Semenawi Keyih Bahri
14.88597638,38.81632808,Eritrea,Maekel
13.01001853,42.72999101,Eritrea,Debubawi Keyih Bahri
15.33333925,38.93332353,Eritrea,Anseba
58.9430556,23.5413889,Estonia,Lääne
58.3638889,25.59,Estonia,Viljandi
59.39997764,27.28333695,Estonia,Ida-Viru
59.37762758,28.16028601,Estonia,Ida-Viru
58.38394147,26.70988358,Estonia,Tartu
58.37474306,24.51358354,Estonia,Pärnu
59.43387738,24.72804073,Estonia,Harju
7.059996077,38.47699862,Ethiopia,"Southern Nations, Nationalities and Peoples"
8.148996048,35.53700451,Ethiopia,Addis Ababa
9.68037681,39.53003129,Ethiopia,Amhara
11.18374758,40.0165649,Ethiopia,Amhara
14.28043194,39.46998328,Ethiopia,Tigray
14.13041526,38.72000321,Ethiopia,Tigray
6.750426452,38.4099963,Ethiopia,"Southern Nations, Nationalities and Peoples"
7.550377623,37.85003048,Ethiopia,"Southern Nations, Nationalities and Peoples"
6.410421365,38.3100024,Ethiopia,"Southern Nations, Nationalities and Peoples"
8.530421162,37.97002315,Ethiopia,Addis Ababa
8.980393696,37.85003048,Ethiopia,Addis Ababa
9.090464497,36.53000769,Ethiopia,Addis Ababa
7.950404886,39.1399259,Ethiopia,Addis Ababa
7.200398986,38.59003699,Ethiopia,Addis Ababa
8.533728454,34.79998409,Ethiopia,Addis Ababa
9.167023131,35.83330603,Ethiopia,Addis Ababa
10.06699404,34.5333337,Ethiopia,Benshangul-Gumaz
9.350422789,42.78998734,Ethiopia,Somali
10.33997479,37.72001257,Ethiopia,Amhara
11.12997825,39.63002519,Ethiopia,Amhara
6.900003885,37.7499849,Ethiopia,"Southern Nations, Nationalities and Peoples"
6.040004699,37.54999711,Ethiopia,"Southern Nations, Nationalities and Peoples"
9.319959533,42.15002641,Ethiopia,Harari
7.010023009,39.97000443,Ethiopia,Addis Ababa
7.679982116,36.83004106,Ethiopia,Addis Ababa
8.549980691,39.26999548,Ethiopia,Addis Ababa
5.316612161,39.58330969,Ethiopia,Addis Ababa
5.950010192,43.44999874,Ethiopia,Somali
4.183348001,42.08331213,Ethiopia,Somali
11.60005292,37.38328894,Ethiopia,Amhara
13.49998863,39.46998328,Ethiopia,Tigray
9.58999473,41.86001827,Ethiopia,Dire Dawa
12.61004295,37.46002844,Ethiopia,Amhara
9.033310363,38.70000443,Ethiopia,Addis Ababa
-51.95058999,-60.08696314,Falkland Islands,
-51.70001097,-57.8499679,Falkland Islands,
62.2374783,-6.53901149,Faroe Islands,Eysturoyar
62.03002382,-6.820033611,Faroe Islands,Eysturoyar
6.916643696,158.1499743,Federated States of Micronesia,
-17.79959959,177.4166019,Fiji,Western
-17.61609658,177.4666247,Fiji,Western
-16.41658323,179.3833036,Fiji,Western
-18.13301593,178.4417073,Fiji,Central
60.99699611,24.47199954,Finland,Tavastia Proper
60.87600009,26.70900351,Finland,Southern Finland
61.68999617,27.28500348,Finland,Southern Savonia
61.86662294,28.88334265,Finland,Southern Savonia
61.47889467,21.77493933,Finland,Satakunta
67.41705935,26.60001949,Finland,Lapland
62.26034568,25.74999385,Finland,Central Finland
62.89428632,27.69493974,Finland,Eastern Finland
61.06705935,28.1833337,Finland,South Karelia
60.40035585,25.66601965,Finland,Eastern Uusimaa
66.66666587,27.41666215,Finland,Lapland
63.83329877,23.11666622,Finland,Western Finland
60.99385968,25.66493445,Finland,Päijänne Tavastia
62.59998903,29.76664791,Finland,North Karelia
60.4538668,22.25496171,Finland,Finland Proper
65.73331199,24.58169307,Finland,Lapland
64.99999758,25.47001094,Finland,Northern Ostrobothnia
66.50003522,25.71593909,Finland,Lapland
63.09998435,21.60001461,Finland,Western Finland
61.5000045,23.75001257,Finland,Pirkanmaa
60.17556337,24.93412634,Finland,Southern Finland
45.89997479,6.116670287,France,Rhône-Alpes
46.03332583,4.066666218,France,Rhône-Alpes
4.729981302,-52.33002059,France,Guinaa
5.380019144,-52.95998214,France,Guinaa
48.51666262,-2.783303265,France,Bretagne
46.58329226,0.333276529,France,Poitou-Charentes
47.48000755,-0.530029949,France,Pays de la Loire
43.47327537,-1.561594891,France,Aquitaine
43.51999086,5.449992634,France,Provence-Alpes-Côte-d'Azur
42.69998924,2.899967406,France,Languedoc-Roussillon
43.23329002,0.083343464,France,Midi-Pyrénées
45.77998212,3.080008096,France,Auvergne
48.53330243,2.666648314,France,Île-de-France
50.28332481,2.783333698,France,Nord-Pas-de-Calais
47.22999697,6.03000891,France,Franche-Comté
3.9104706,-51.81000065,France,Amapá
45.43039105,4.380032103,France,Rhône-Alpes
45.18038047,5.720001992,France,Rhône-Alpes
14.6104118,-61.08002914,France,Martinique
5.497624081,-54.03253459,France,Guinaa
5.480426452,-53.21999211,France,Guinaa
49.65039187,-1.649987428,France,Basse-Normandie
49.18375368,-0.349989259,France,Basse-Normandie
47.75040448,-3.366575156,France,Bretagne
48.39044293,-4.49500757,France,Bretagne
48.00041506,0.099983275,France,Pays de la Loire
47.21038576,-1.590016929,France,Pays de la Loire
44.20041445,0.633335733,France,Aquitaine
41.92706484,8.728293822,France,Corse
42.70316734,9.450006875,France,Corse
43.13418645,5.918821566,France,Provence-Alpes-Côte-d'Azur
43.35049217,3.209974323,France,Languedoc-Roussillon
43.61039878,3.869985716,France,Languedoc-Roussillon
43.83038535,4.350008096,France,Languedoc-Roussillon
46.117145,3.416680052,France,Auvergne
46.98373293,3.166669473,France,Bourgogne
47.80042727,3.566593382,France,Bourgogne
47.33040428,5.030018268,France,Bourgogne
47.08372683,2.399997923,France,Centre
47.38037539,0.699946654,France,Centre
47.90042116,1.900028441,France,Centre
49.93373374,1.083334105,France,Haute-Normandie
49.43040529,1.079975137,France,Haute-Normandie
